code,name,mapped_to,type,resolution,climate,ozone,radiation,photo_ox,pm,ht_nc,ht_c,acid,e_fw,e_m,e_t,ecotox,land,water,energy,mater,cc_bio,cc_fos,cc_luc
39524,"Sorbet, en bac","Sorbet, in box",,mapped,0.2122,-0.0158,0.0307,-0.0412,-0.494,-2.6755,2.2127,0.0062,0.211,0.0448,0.1229,1.3003,0.0738,-10.283,0.898,-0.0458,0.4981,-0.2802,0.3521
39526,Glace à l'eau,Ice lolly,,mapped,-0.2475,-0.1112,0.0414,0.0504,-0.3513,8.1876,-4.6553,-0.3652,0.1011,0.0026,0.0332,2.788,-0.0267,-6.2422,1.0563,-0.022,-0.1665,-0.3036,0.0
39529,Nougat glacé,Iced nougat,,mapped,-0.0829,-0.0958,-0.0659,-0.1439,-0.6467,0.6241,3.3327,-0.0384,-0.0639,-0.0856,-0.0103,5.7124,-0.208,16.4825,0.8765,-0.0133,0.0995,-0.1304,-0.3516
39530,Citron givré ou Orange givrée (sorbet),Frosted lemon or orange (sorbet),,mapped,-0.0829,-0.0958,-0.0659,-0.1439,-0.6467,0.6241,3.3327,-0.0384,-0.0639,-0.0856,-0.0103,5.7124,-0.208,16.4825,0.8765,-0.0133,0.0995,-0.1304,-0.3516
39531,"Glace ou crème glacée, petit pot enfant","Ice cream, in cup for children",,mapped,-0.035,-0.1271,0.0116,-0.0995,-0.2925,0.7634,1.5041,0.075,0.0021,-0.1793,-0.0031,5.6194,-0.1813,2.1901,0.8183,-0.0309,-0.027,-0.0136,-0.3069
39532,Coupe glacée type café ou chocolat liégeois,"Goblet of ice cream, coffee or chocolate ice cream topped with whipped cream",,mapped,-0.1081,-0.0903,-0.028,-0.0673,-0.3258,0.7261,0.2064,-0.1444,0.0324,-0.0466,-0.0101,7.0652,-0.0646,13.4234,0.7536,-0.2023,0.0442,-0.0029,0.3651
39533,Bûche glacée,Ice cream log,,mapped,-0.0829,-0.0958,-0.0659,-0.1439,-0.6467,0.6241,3.3327,-0.0384,-0.0639,-0.0856,-0.0103,5.7124,-0.208,16.4825,0.8765,-0.0133,0.0995,-0.1304,-0.3516
39534,Coupe glacée parfum pêche Melba ou poire Belle-Hélène,"Goblet of ice cream, peach Melba or Belle Helene pear type",,mapped,-0.1081,-0.0903,-0.028,-0.0673,-0.3258,0.7261,0.2064,-0.1444,0.0324,-0.0466,-0.0101,7.0652,-0.0646,13.4234,0.7536,-0.2023,0.0442,-0.0029,0.3651
39700,"Crème anglaise, préemballée","Light custard cream with vanilla, prepacked",,mapped,-0.0234,0.0288,-0.0854,-0.0211,-0.6357,0.5334,2.9217,0.3152,-0.0342,-0.1023,0.0446,4.4712,-0.1719,-3.693,0.786,-0.0827,-0.0316,-0.372,-0.0058
39710,Crème pâtissière,Pastry cream or custard,,mapped,-0.3299,-0.1363,-0.0469,-0.1892,-0.607,0.9737,1.7471,-0.138,-0.0289,-0.1722,-0.0325,5.6298,-0.1589,12.4115,0.6714,-0.0094,-0.0256,-0.1128,-0.16
4,Coulis de framboise,"Raspberry, coulis",,mapped,0.0535,-0.1604,0.071,0.2738,-1.0975,-11.6316,0.6017,1.9669,-0.078,0.0747,2.0394,1.7526,-0.0452,-47.7528,-0.7985,-0.1675,-0.0481,-0.1328,-0.0591
4000,"Tapioca ou Perles du Japon, cru","Tapioca, raw",,mapped,0.0457,-0.4544,-0.0602,-0.0678,-0.0301,0.3137,-3.523,0.7228,0.277,0.0846,0.1842,6.947,0.1268,42.431,0.7756,-0.0751,-0.0583,-0.0651,0.0071
40002,"Cervelle, agneau, crue","Brain, lamb, raw",,mapped,-0.0508,-0.2745,-0.2863,0.0031,-0.5192,0.2986,40.8814,0.0306,-0.5126,-0.0761,0.0265,1.9434,-0.2533,-37.2992,0.9703,-0.1017,0.0893,-0.0753,-0.3934
40003,"Cervelle, agneau, cuite","Brain, lamb, cooked",,mapped,-0.067,-0.3384,0.0621,-0.0965,-0.5364,0.3081,40.9053,0.0646,-0.5182,-0.0901,0.0733,1.5152,-0.1512,-37.3358,0.8736,-0.1979,0.2308,-0.1462,-0.4733
40004,"Cervelle, porc, braisée","Brain, pork, braised",,mapped,-0.104,-0.2321,0.1475,-0.3097,-1.1046,-1.3974,6.5892,0.6212,-0.4024,-0.7088,0.0971,1.025,-0.8201,-10.0345,0.7318,-0.195,0.3728,-0.4438,-0.2316
40005,"Cervelle, porc, crue","Brain, pork, raw",,mapped,-0.1619,-0.1557,-0.187,-0.2236,-0.9993,-1.9318,6.6614,0.635,-0.5007,-0.2791,0.0365,1.2732,-0.9694,-9.8268,0.9962,-0.3294,0.2147,-0.3615,-0.0979
40006,"Cervelle, veau, crue","Brain, calf, raw",,mapped,-0.3383,-0.3294,-0.0711,-0.0829,-0.7389,-0.2759,8.643,-0.009,-0.0416,-0.0854,0.2712,2.8557,-0.0412,27.4521,1.706,-0.1188,-0.168,-0.4264,-0.0148
40007,"Cervelle, veau, cuite","Brain, calf, cooked",,mapped,-0.1256,-0.1774,-0.3847,-0.0629,-0.7096,-0.2888,8.608,-0.0098,-0.2665,-0.1838,0.0213,2.7397,0.1308,26.937,1.0948,-0.163,-0.0309,-0.0197,-0.0549
4002,"Pomme de terre, sans peau, cuite au four","Potato, peeled, baked",,mapped,-0.2029,-0.2638,-0.0005,-0.1792,-1.0946,1.0312,-1.3762,1.3031,-0.0804,-0.9581,0.3664,17.2545,-1.0287,-11.8122,1.053,-0.1675,0.0623,-0.3101,-1.1435
4003,"Pomme de terre, bouillie/cuite à l'eau","Potato, boiled/cooked in water",,mapped,-0.1701,-0.1162,-0.2458,-0.3137,-1.2183,0.9929,-2.5493,1.2897,-0.4096,-0.7629,-0.0286,16.2282,-0.9078,-11.513,1.4255,-0.2431,0.0022,-0.2504,-1.2496
4004,"Chips de pommes de terre, standard",Potato crisps,,mapped,-0.3465,-0.1052,-0.0528,-0.0782,-2.1738,1.1476,10.7801,11.1581,-0.0748,-0.1773,3.3548,6.9308,0.0543,10.4778,0.7862,-0.1875,0.0627,-0.4752,0.0825
40052,"Coeur, boeuf, cru","Heart, beef, raw",,mapped,0.054,0.1472,-0.2999,-0.0345,-0.564,0.1287,31.246,-0.039,-0.2035,-0.0789,0.072,3.6555,0.1579,30.2889,-0.2136,-0.0578,0.0125,-0.101,2.3824
40053,"Coeur, boeuf, cuit","Heart, beef, cooked",,mapped,-0.019,-0.1602,-0.0535,-0.0702,-0.6722,0.1452,30.8865,-0.0689,-0.1436,-0.1144,-0.2546,3.3779,-0.1865,29.6097,-0.1009,-0.0597,0.1352,-0.0878,2.3764
40054,"Coeur, poulet, cru","Heart, chicken, raw",,mapped,-0.1226,-0.0035,-0.2076,-0.0398,-0.4723,-0.0079,0.9256,1.1915,-0.2443,-0.2561,0.4199,3.1319,-0.568,-18.4442,0.9888,-0.1472,1.2855,0.0903,-0.2668
40055,"Coeur, dinde, cru","Heart, turkey, raw",,mapped,-0.1226,-0.0035,-0.2076,-0.0398,-0.4723,-0.0079,0.9256,1.1915,-0.2443,-0.2561,0.4199,3.1319,-0.568,-18.4442,0.9888,-0.1472,1.2855,0.0903,-0.2668
40056,"Coeur, poulet, cuit","Heart, chicken, cooked",,mapped,0.0651,-0.0192,0.0006,-0.1303,-0.4064,0.0879,1.1005,0.9209,-0.2284,-0.1038,0.156,3.6425,-0.492,-18.7627,0.9808,-0.1478,1.3232,-0.3554,-0.2038
40057,"Coeur, dinde, cuit","Heart, turkey, cooked",,mapped,0.0651,-0.0192,0.0006,-0.1303,-0.4064,0.0879,1.1005,0.9209,-0.2284,-0.1038,0.156,3.6425,-0.492,-18.7627,0.9808,-0.1478,1.3232,-0.3554,-0.2038
40058,"Coeur, agneau, cru","Heart, lamb, raw",,mapped,-0.0508,-0.2745,-0.2863,0.0031,-0.5192,0.2986,40.8814,0.0306,-0.5126,-0.0761,0.0265,1.9434,-0.2533,-37.2992,0.9703,-0.1017,0.0893,-0.0753,-0.3934
40059,"Coeur, agneau, cuit","Heart, lamb, cooked",,mapped,-0.067,-0.3384,0.0621,-0.0965,-0.5364,0.3081,40.9053,0.0646,-0.5182,-0.0901,0.0733,1.5152,-0.1512,-37.3358,0.8736,-0.1979,0.2308,-0.1462,-0.4733
40060,"Coeur, porc, cru","Heart, pork, raw",,mapped,-0.1619,-0.1557,-0.187,-0.2236,-0.9993,-1.9318,6.6614,0.635,-0.5007,-0.2791,0.0365,1.2732,-0.9694,-9.8268,0.9962,-0.3294,0.2147,-0.3615,-0.0979
40062,"Coeur, veau, cru","Heart, veal, raw",,mapped,-0.3383,-0.3294,-0.0711,-0.0829,-0.7389,-0.2759,8.643,-0.009,-0.0416,-0.0854,0.2712,2.8557,-0.0412,27.4521,1.706,-0.1188,-0.168,-0.4264,-0.0148
4008,"Pomme de terre, sans peau, crue","Potato, peeled, raw",,mapped,-0.1441,-0.2021,-0.0799,-0.1344,-1.3584,0.965,-1.5067,1.3642,-0.1649,-0.8985,0.2827,15.872,-0.8569,-10.6631,1.3006,-0.2425,0.1518,-0.1996,-1.3206
40102,"Foie, agneau, cru","Liver, lamb, raw",,mapped,-0.0508,-0.2745,-0.2863,0.0031,-0.5192,0.2986,40.8814,0.0306,-0.5126,-0.0761,0.0265,1.9434,-0.2533,-37.2992,0.9703,-0.1017,0.0893,-0.0753,-0.3934
40103,"Foie, agneau, cuit","Liver, lamb, cooked",,mapped,-0.067,-0.3384,0.0621,-0.0965,-0.5364,0.3081,40.9053,0.0646,-0.5182,-0.0901,0.0733,1.5152,-0.1512,-37.3358,0.8736,-0.1979,0.2308,-0.1462,-0.4733
40104,"Foie, génisse, cru","Liver, young cow, raw",,mapped,0.054,0.1472,-0.2999,-0.0345,-0.564,0.1287,31.246,-0.039,-0.2035,-0.0789,0.072,3.6555,0.1579,30.2889,-0.2136,-0.0578,0.0125,-0.101,2.3824
40105,"Foie, génisse, cuit","Liver, young cow, cooked",,mapped,-0.019,-0.1602,-0.0535,-0.0702,-0.6722,0.1452,30.8865,-0.0689,-0.1436,-0.1144,-0.2546,3.3779,-0.1865,29.6097,-0.1009,-0.0597,0.1352,-0.0878,2.3764
40106,"Foie, veau, cru","Liver, calf, raw",,mapped,-0.3383,-0.3294,-0.0711,-0.0829,-0.7389,-0.2759,8.643,-0.009,-0.0416,-0.0854,0.2712,2.8557,-0.0412,27.4521,1.706,-0.1188,-0.168,-0.4264,-0.0148
40107,"Foie, veau, cuit","Liver, calf, cooked",,mapped,-0.1256,-0.1774,-0.3847,-0.0629,-0.7096,-0.2888,8.608,-0.0098,-0.2665,-0.1838,0.0213,2.7397,0.1308,26.937,1.0948,-0.163,-0.0309,-0.0197,-0.0549
40108,"Foie, volaille, cru","Liver, poultry, raw",,mapped,-0.1226,-0.0035,-0.2076,-0.0398,-0.4723,-0.0079,0.9256,1.1915,-0.2443,-0.2561,0.4199,3.1319,-0.568,-18.4442,0.9888,-0.1472,1.2855,0.0903,-0.2668
40110,"Foie, lapin, cru","Liver, rabbit, raw",,mapped,-0.1226,-0.0035,-0.2076,-0.0398,-0.4723,-0.0079,0.9256,1.1915,-0.2443,-0.2561,0.4199,3.1319,-0.568,-18.4442,0.9888,-0.1472,1.2855,0.0903,-0.2668
40111,"Foie, poulet, cru","Liver, chicken, raw",,mapped,-0.1226,-0.0035,-0.2076,-0.0398,-0.4723,-0.0079,0.9256,1.1915,-0.2443,-0.2561,0.4199,3.1319,-0.568,-18.4442,0.9888,-0.1472,1.2855,0.0903,-0.2668
40113,"Foie, porc, cuit","Liver, pork, cooked",,mapped,-0.104,-0.2321,0.1475,-0.3097,-1.1046,-1.3974,6.5892,0.6212,-0.4024,-0.7088,0.0971,1.025,-0.8201,-10.0345,0.7318,-0.195,0.3728,-0.4438,-0.2316
40115,"Foie, dinde, cru","Liver, turkey, raw",,mapped,-0.1226,-0.0035,-0.2076,-0.0398,-0.4723,-0.0079,0.9256,1.1915,-0.2443,-0.2561,0.4199,3.1319,-0.568,-18.4442,0.9888,-0.1472,1.2855,0.0903,-0.2668
40116,"Foie, poulet, cuit","Liver, chicken, cooked",,mapped,0.0651,-0.0192,0.0006,-0.1303,-0.4064,0.0879,1.1005,0.9209,-0.2284,-0.1038,0.156,3.6425,-0.492,-18.7627,0.9808,-0.1478,1.3232,-0.3554,-0.2038
40118,"Foie, dinde, cuit","Liver, turkey, cooked",,mapped,0.0651,-0.0192,0.0006,-0.1303,-0.4064,0.0879,1.1005,0.9209,-0.2284,-0.1038,0.156,3.6425,-0.492,-18.7627,0.9808,-0.1478,1.3232,-0.3554,-0.2038
40119,"Foie, porc, cru","Liver, pork, raw",,mapped,-0.1619,-0.1557,-0.187,-0.2236,-0.9993,-1.9318,6.6614,0.635,-0.5007,-0.2791,0.0365,1.2732,-0.9694,-9.8268,0.9962,-0.3294,0.2147,-0.3615,-0.0979
40120,"Foie, oie, cru","Liver, goose, raw",,mapped,-0.1226,-0.0035,-0.2076,-0.0398,-0.4723,-0.0079,0.9256,1.1915,-0.2443,-0.2561,0.4199,3.1319,-0.568,-18.4442,0.9888,-0.1472,1.2855,0.0903,-0.2668
40121,"Foie, canard, cru","Liver, duck, raw",,mapped,-0.1075,-0.2068,-0.2625,-0.307,-0.7591,1.0902,6.1057,0.652,-0.287,0.0775,0.2979,2.4434,-0.5586,-6.2655,0.8973,-0.3578,0.1961,-0.4083,-0.6147
4013,"Pomme de terre noisette, surgelée, crue","Mashed potato balls pre-fried, frozen, raw",,mapped,-0.1674,-0.2612,-0.1624,-0.1578,-0.6681,0.2028,8.5406,0.0197,-0.3904,-0.0761,-0.0625,4.8143,-0.2273,-6.8854,0.5496,-0.1527,-0.1559,0.0536,-0.0218
4014,"Pomme de terre vapeur, sous vide","Potato, steamed, vacuum-packed",,mapped,-0.1701,-0.1162,-0.2458,-0.3137,-1.2183,0.9929,-2.5493,1.2897,-0.4096,-0.7629,-0.0286,16.2282,-0.9078,-11.513,1.4255,-0.2431,0.0022,-0.2504,-1.2496
4015,"Pomme de terre, sautée/poêlée","Potato, sautéed/pan-fried",,mapped,-0.2355,-0.2611,-0.0401,-0.0827,-1.7239,0.7994,2.3704,2.3127,-0.3233,-0.6895,0.1947,14.7973,-1.1239,-6.867,1.0791,-0.3412,0.0668,-0.2319,-1.241
4016,"Pomme de terre, flocons déshydratés, au lait ou à la crème","Potato flakes, dehydrated, with milk or cream",,mapped,-0.3762,-0.3246,-0.0125,-0.2444,-1.9908,2.3513,4.4083,-0.0977,-0.3891,-1.0567,-0.2979,15.7013,-1.3487,-2.3137,0.1597,-0.1922,0.0632,-0.1526,-1.4504
4017,"Pomme de terre, purée à base de flocons, reconstituée avec lait entier, matière grasse","Potato puree, made from flakes, reconstituted with whole milk, with added fat",,mapped,-0.0187,-0.3004,-0.0852,-0.0391,-0.8077,0.5208,8.1515,0.1749,-0.2001,-0.147,-0.0004,5.8862,-0.3318,-6.0623,0.4554,-0.1501,0.0328,-0.1851,0.1057
4018,"Pomme de terre, purée, avec lait et beurre, non salée","Potato puree, with milk and butter, unsalted",,mapped,-0.1951,-0.1105,-0.0296,-0.0726,-1.1212,0.6079,5.2028,0.5666,-0.484,-0.2589,-0.0354,8.247,-0.5102,-9.8186,1.0132,-0.2581,0.081,0.1468,-0.4132
4019,"Pomme de terre, purée à base de flocons, reconstituée avec lait demi-écrémé et eau, non salée","Potato puree, made from flakes, reconstituted with semi-skimmed milk and water, unsalted",,mapped,-0.0739,-0.5488,0.0005,-0.2946,-0.999,1.2288,5.6416,0.0624,-0.3754,-0.4564,-0.2137,9.1803,-0.7582,-6.8381,0.4622,-0.3182,-0.0598,-0.0646,-0.5092
4020,"Pomme de terre dauphine, surgelée, crue","Dauphine potato, frozen, raw",,mapped,-0.1171,-0.152,-0.1169,-0.2378,-0.9901,0.5929,6.1611,0.6221,-0.3468,-0.4153,-0.0073,5.0517,-0.5012,-8.8871,0.7146,-0.2706,0.0298,-0.2248,-0.421
40201,"Langue, veau, cuite","Tongue, calf, cooked",,mapped,-0.1256,-0.1774,-0.3847,-0.0629,-0.7096,-0.2888,8.608,-0.0098,-0.2665,-0.1838,0.0213,2.7397,0.1308,26.937,1.0948,-0.163,-0.0309,-0.0197,-0.0549
40202,"Langue, boeuf, crue","Tongue, beef, raw",,mapped,0.054,0.1472,-0.2999,-0.0345,-0.564,0.1287,31.246,-0.039,-0.2035,-0.0789,0.072,3.6555,0.1579,30.2889,-0.2136,-0.0578,0.0125,-0.101,2.3824
40203,"Langue, boeuf, cuite","Tongue, beef, cooked",,mapped,-0.019,-0.1602,-0.0535,-0.0702,-0.6722,0.1452,30.8865,-0.0689,-0.1436,-0.1144,-0.2546,3.3779,-0.1865,29.6097,-0.1009,-0.0597,0.1352,-0.0878,2.3764
40204,"Langue, veau, crue","Tongue, calf, raw",,mapped,-0.3383,-0.3294,-0.0711,-0.0829,-0.7389,-0.2759,8.643,-0.009,-0.0416,-0.0854,0.2712,2.8557,-0.0412,27.4521,1.706,-0.1188,-0.168,-0.4264,-0.0148
40205,"Langue, porc, crue","Tongue, pork, raw",,mapped,-0.1619,-0.1557,-0.187,-0.2236,-0.9993,-1.9318,6.6614,0.635,-0.5007,-0.2791,0.0365,1.2732,-0.9694,-9.8268,0.9962,-0.3294,0.2147,-0.3615,-0.0979
4021,"Pomme de terre dauphine, surgelée, cuite","Dauphine potato, frozen, cooked",,mapped,-0.0865,-0.2897,0.1406,-0.3188,-1.4137,0.5272,5.6497,0.537,-0.3685,-0.1299,-0.3631,5.4714,-0.265,-9.8454,0.5085,-0.0638,0.0049,-0.5098,-0.2246
4022,"Pomme de terre, flocons déshydratés, nature","Potato flakes, dehydrated, plain",,mapped,-0.3713,-0.3554,-0.0668,-0.2664,-1.5806,2.4472,4.503,0.3628,-0.3927,-1.0612,-0.2541,15.8952,-1.2823,-2.4822,0.1818,-0.4255,0.0105,-0.1447,-1.4566
4023,"Pomme de terre nouvelle, crue","New potato, raw",,mapped,-0.1033,-0.4248,-0.1318,-0.1561,-1.3896,0.9407,-1.484,1.5905,0.1308,-1.131,0.1944,16.1999,-1.0798,-10.6962,1.4181,-0.498,0.0022,-0.0767,-1.4895
4026,"Pomme de terre, rôtie/cuite au four","Potato, roasted/baked",,mapped,-0.2907,-0.1993,0.0471,-0.0598,-1.3957,1.1614,2.3091,1.6495,-0.3971,-0.9052,-0.0898,17.036,-1.2748,-9.1097,0.6335,-0.1969,0.0787,-0.2445,-1.3062
4027,"Pomme de terre rissolée, surgelée, cuite","Potato, pre-fried into cubes, frozen, cooked",,mapped,-0.1877,-0.1484,-0.0626,-0.2324,-1.3663,1.0734,-1.5796,0.7845,-0.2671,-0.8168,-0.0424,15.565,-1.2266,-13.6608,0.5358,-0.3462,0.0674,0.0027,-1.2295
4028,"Pomme de terre de conservation, sans peau, bouillie/cuite à l'eau","Ware potato, boiled/cooked in water, peeled",,mapped,-0.0777,-0.2528,-0.2741,-0.2463,-1.214,1.2296,-2.607,1.322,-0.2909,-0.8902,0.1073,16.3868,-1.1362,-11.7127,1.1897,-0.3648,0.0361,-0.146,-1.3743
4029,"Pomme de terre primeur, sans peau, bouillie/cuite à l'eau","Early potato, boiled/cooked in water, peeled",,mapped,-0.0777,-0.2528,-0.2741,-0.2463,-1.214,1.2296,-2.607,1.322,-0.2909,-0.8902,0.1073,16.3868,-1.1362,-11.7127,1.1897,-0.3648,0.0361,-0.146,-1.3743
4030,"Frites de pommes de terre, surgelées, rôties/cuites au four","French fries or chips, frozen, roasted/baked",,mapped,0.061,-0.1633,0.1321,-0.3654,-1.2946,0.7891,-2.042,0.9261,-0.2159,-0.8333,0.201,16.9008,-1.1857,-14.4668,0.3719,0.1158,0.0258,-0.2645,-1.4344
40302,"Ris, agneau, cru","Sweetbread, lamb, raw",,mapped,-0.1222,-0.4983,-0.3958,-0.1412,-0.5695,0.2154,40.502,0.0397,-0.5959,-0.225,0.1369,1.6587,-0.078,-37.3701,1.0499,-0.0668,0.057,-0.089,-0.5963
40303,"Ris, agneau, cuit","Sweetbread, lamb, cooked",,mapped,-0.0305,-0.1702,-0.0437,-0.0434,-0.5499,0.2339,40.5295,-0.0449,-0.3968,-0.1952,-0.0731,1.5233,0.0372,-37.2888,0.9051,-0.2298,-0.1001,0.1038,-0.5746
40304,"Ris, veau, cru","Sweetbread, calf, raw",,mapped,-0.2295,-0.2736,-0.0666,-0.1139,-0.4946,-0.2457,8.7808,0.0066,-0.3556,-0.1781,0.2867,2.7504,-0.2314,27.365,1.362,-0.1906,-0.041,-0.7933,-0.2123
40305,"Ris, veau, braisé ou sauté/poêlé","Sweetbread, calf, sautéed/pan-fried",,mapped,-0.1549,-0.1482,-0.3702,-0.1153,-0.675,-0.3611,8.6251,-0.0264,-0.2832,-0.5118,-0.229,2.6945,-0.1104,27.4114,1.254,-0.1477,-0.1731,-0.6111,-0.1528
4032,"Frites de pommes de terre, surgelées, cuites en friteuse","French fries or chips, frozen, deep-fried",,mapped,-0.5012,-0.2896,-0.2714,-0.3006,-1.648,0.6878,3.8134,3.7834,-0.3844,-0.3576,1.0951,11.8459,-0.5544,-3.5446,0.4647,0.0712,-0.074,-0.1024,-1.1654
4034,"Pomme de terre duchesse, surgelée, cuite","Duchesse potato, frozen, cooked",,mapped,-0.2022,-0.2566,-0.2112,-0.3038,-0.8647,0.4551,5.1368,0.6164,-0.3989,-0.4651,-0.0359,7.5344,-0.316,-9.0265,0.4736,-0.3104,-0.0503,-0.481,-0.6205
4035,"Pomme de terre noisette, surgelée, cuite","Mashed potato balls pre-fried, frozen, cooked",,mapped,-0.1029,-0.157,-0.1872,0.2349,-0.587,0.2612,8.2714,0.0588,-0.2854,-0.3809,-0.0919,5.1439,-0.0751,-7.6782,0.5321,0.0717,0.0282,-0.1927,-0.0763
4036,Pomme de terre sautée/poêlée à la graisse de canard,"Potato, sautéed/pan-fried, with goose fat",,mapped,-0.3141,-0.4994,-0.1091,-0.0344,-1.7148,1.2337,3.3461,0.5321,-0.2694,-1.2615,0.0227,15.4039,-1.1142,-7.7122,1.2804,-0.3309,-0.0918,-0.2431,-1.4685
4037,"Chips de pommes de terre, à l'ancienne","Potato crisps, ""à l'ancienne"" (old-fashioned style)",,mapped,-0.3465,-0.1052,-0.0528,-0.0782,-2.1738,1.1476,10.7801,11.1581,-0.0748,-0.1773,3.3548,6.9308,0.0543,10.4778,0.7862,-0.1875,0.0627,-0.4752,0.0825
4038,"Chips de pommes de terre et assimilés, allégées en matière grasse","Potato crisps and related, reduced fat",,mapped,-0.3465,-0.1052,-0.0528,-0.0782,-2.1738,1.1476,10.7801,11.1581,-0.0748,-0.1773,3.3548,6.9308,0.0543,10.4778,0.7862,-0.1875,0.0627,-0.4752,0.0825
4039,Rostis ou Galette de pomme de terre,Rostis or Potatoes cake,,mapped,-0.1657,-0.1228,0.3051,-0.0256,-1.3526,1.3022,2.1226,0.8087,-0.0772,-0.4777,0.1408,9.6176,-0.7969,-20.2489,0.5351,-0.1357,0.7153,-0.221,-0.6642
40402,"Rognon, boeuf, cru","Kidney, beef, raw",,mapped,0.054,0.1472,-0.2999,-0.0345,-0.564,0.1287,31.246,-0.039,-0.2035,-0.0789,0.072,3.6555,0.1579,30.2889,-0.2136,-0.0578,0.0125,-0.101,2.3824
40403,"Rognon, boeuf, cuit","Kidney, beef, cooked",,mapped,-0.019,-0.1602,-0.0535,-0.0702,-0.6722,0.1452,30.8865,-0.0689,-0.1436,-0.1144,-0.2546,3.3779,-0.1865,29.6097,-0.1009,-0.0597,0.1352,-0.0878,2.3764
40404,"Rognon, porc, cru","Kidney, pork, raw",,mapped,-0.1619,-0.1557,-0.187,-0.2236,-0.9993,-1.9318,6.6614,0.635,-0.5007,-0.2791,0.0365,1.2732,-0.9694,-9.8268,0.9962,-0.3294,0.2147,-0.3615,-0.0979
40405,"Rognon, porc, cuit","Kidney, pork, cooked",,mapped,-0.104,-0.2321,0.1475,-0.3097,-1.1046,-1.3974,6.5892,0.6212,-0.4024,-0.7088,0.0971,1.025,-0.8201,-10.0345,0.7318,-0.195,0.3728,-0.4438,-0.2316
40406,"Rognon, agneau, braisé","Kidney, lamb, braised",,mapped,-0.067,-0.3384,0.0621,-0.0965,-0.5364,0.3081,40.9053,0.0646,-0.5182,-0.0901,0.0733,1.5152,-0.1512,-37.3358,0.8736,-0.1979,0.2308,-0.1462,-0.4733
40407,"Rognon, agneau, cru","Kidney, lamb, raw",,mapped,-0.0508,-0.2745,-0.2863,0.0031,-0.5192,0.2986,40.8814,0.0306,-0.5126,-0.0761,0.0265,1.9434,-0.2533,-37.2992,0.9703,-0.1017,0.0893,-0.0753,-0.3934
40408,"Rognon, veau, braisé ou sauté/poêlé","Kidney, veal, sautéed/pan-fried",,mapped,-0.2864,-0.0952,-0.1363,-0.0978,-0.4386,-0.2326,8.6189,-0.077,-0.0455,-0.154,0.0288,2.7422,-0.34,27.345,1.5545,-0.1168,-0.0302,-0.488,0.0935
40409,"Rognon, veau, cru","Kidney, calf, raw",,mapped,-0.3383,-0.3294,-0.0711,-0.0829,-0.7389,-0.2759,8.643,-0.009,-0.0416,-0.0854,0.2712,2.8557,-0.0412,27.4521,1.706,-0.1188,-0.168,-0.4264,-0.0148
4041,Aligot (purée de pomme de terre à la tomme fraîche),Mashed potatoes w fresh tome cheese,,mapped,-0.1392,0.2084,-0.025,-0.0753,-0.4259,0.3626,5.2206,0.0419,-0.121,-0.3535,0.1459,6.1708,-0.2032,2.478,1.013,0.0346,0.129,-0.1214,0.06
4042,"Pomme de terre duchesse, surgelée, crue","Duchesse potato, frozen, raw",,mapped,0.092,-0.1316,-0.16,-0.2439,-0.996,0.3386,5.6561,0.1475,-0.4126,-0.334,0.096,6.8361,-0.5754,-8.1382,0.552,-0.2825,-0.0783,-0.2008,-0.1525
4043,"Pomme de terre rissolée, surgelée, crue","Potato, pre-fried into cubes, frozen, raw",,mapped,-0.2391,-0.2589,-0.1469,-0.2047,-1.562,0.8168,-1.5902,0.998,-0.6285,-0.7747,-0.3216,13.9348,-1.2382,-12.6096,0.6491,-0.2215,0.0185,-0.2489,-1.339
4044,"Frites de pommes de terre, surgelées, pour cuisson rôtie/ au four","French fries or chips, frozen, raw, intended to be roasted/baked",,mapped,-0.325,-0.2783,-0.0562,-0.1961,-1.4465,0.9932,-2.0257,1.1528,-0.4616,-0.5472,0.3676,15.3428,-1.2135,-13.6125,0.515,-0.145,0.3042,-0.2717,-1.2695
4045,"Frites de pommes de terre, surgelées, pour cuisson micro-ondes","French fries or chips, frozen, raw, intended to be microwaved",,mapped,-0.325,-0.2783,-0.0562,-0.1961,-1.4465,0.9932,-2.0257,1.1528,-0.4616,-0.5472,0.3676,15.3428,-1.2135,-13.6125,0.515,-0.145,0.3042,-0.2717,-1.2695
4046,"Frites de pommes de terre, surgelées, pour cuisson en friteuse","French fries or chips, frozen, raw, intended to be deep-fried",,mapped,-0.325,-0.2783,-0.0562,-0.1961,-1.4465,0.9932,-2.0257,1.1528,-0.4616,-0.5472,0.3676,15.3428,-1.2135,-13.6125,0.515,-0.145,0.3042,-0.2717,-1.2695
40502,"Tripes, boeuf, crues","Tripe, beef, raw",,mapped,0.0734,-0.2866,-0.3987,-0.0704,-0.5424,0.1505,31.2774,-0.0889,0.1181,-0.0569,0.2265,3.0202,-0.2414,30.2796,-0.212,-0.0252,-0.1328,-0.0846,2.2335
40600,"Sang, boeuf, cru","Blood, beef, raw",,mapped,0.0734,-0.2866,-0.3987,-0.0704,-0.5424,0.1505,31.2774,-0.0889,0.1181,-0.0569,0.2265,3.0202,-0.2414,30.2796,-0.212,-0.0252,-0.1328,-0.0846,2.2335
